grid_lat,grid_lon,hour,day_of_week,crash_count,avg_severity,total_injured,total_killed
10176,-18503,16,6,3,0.3333333333333333,1.0,0.0
10176,-18503,17,0,13,0.23076923076923078,3.0,0.0
10176,-18503,17,1,11,0.09090909090909091,1.0,0.0
10176,-18503,17,2,15,0.13333333333333333,2.0,0.0
10176,-18503,17,3,10,0.1,1.0,0.0
10176,-18503,17,4,9,0.2222222222222222,2.0,0.0
10176,-18503,17,5,5,0.0,0.0,0.0
10176,-18503,17,6,12,0.16666666666666666,2.0,0.0
10176,-18503,18,0,15,0.2,3.0,0.0
10176,-18503,18,1,14,0.2857142857142857,4.0,0.0
10176,-18503,18,2,15,0.0,0.0,0.0
10176,-18503,18,3,16,0.0,0.0,0.0
10176,-18503,18,4,13,0.3076923076923077,4.0,0.0
10176,-18503,18,5,6,0.3333333333333333,2.0,0.0
10176,-18503,18,6,6,0.3333333333333333,2.0,0.0
10176,-18503,19,0,10,0.0,0.0,0.0
10176,-18503,19,1,8,0.25,2.0,0.0
10176,-18503,19,2,8,0.25,2.0,0.0
10176,-18503,19,3,7,0.0,0.0,0.0
10176,-18503,19,4,8,0.0,0.0,0.0
10176,-18503,19,5,5,0.0,0.0,0.0
10176,-18503,19,6,3,1.0,3.0,0.0
10176,-18503,20,0,3,0.0,0.0,0.0
10176,-18503,20,1,9,0.2222222222222222,2.0,0.0
10176,-18503,20,2,4,0.25,1.0,0.0
10176,-18503,20,3,3,1.0,3.0,0.0
10176,-18503,20,4,7,0.14285714285714285,1.0,0.0
10176,-18503,20,5,6,0.0,0.0,0.0
10176,-18503,20,6,8,0.375,3.0,0.0
10176,-18503,21,0,5,0.2,1.0,0.0
10176,-18503,21,1,8,0.125,1.0,0.0
10176,-18503,21,2,5,0.6,3.0,0.0
10176,-18503,21,3,3,0.0,0.0,0.0
10176,-18503,21,4,2,0.0,0.0,0.0
10176,-18503,21,5,8,0.25,2.0,0.0
10176,-18503,21,6,5,0.2,1.0,0.0
10176,-18503,22,0,1,1.0,1.0,0.0
10176,-18503,22,1,8,0.25,2.0,0.0
10176,-18503,22,2,5,0.2,1.0,0.0
10176,-18503,22,3,8,0.0,0.0,0.0
10176,-18503,22,4,7,0.5714285714285714,4.0,0.0
10176,-18503,22,5,9,0.2222222222222222,2.0,0.0
10176,-18503,22,6,3,0.0,0.0,0.0
10176,-18503,23,0,3,0.0,0.0,0.0
10176,-18503,23,1,2,0.0,0.0,0.0
10176,-18503,23,2,5,0.4,2.0,0.0
10176,-18503,23,3,4,0.5,2.0,0.0
10176,-18503,23,4,5,0.4,2.0,0.0
10176,-18503,23,5,3,0.0,0.0,0.0
10176,-18503,23,6,2,0.0,0.0,0.0
10176,-18502,0,0,5,0.0,0.0,0.0
10176,-18502,0,1,3,0.0,0.0,0.0
10176,-18502,0,2,4,0.0,0.0,0.0
10176,-18502,0,3,4,0.0,0.0,0.0
10176,-18502,0,4,6,0.3333333333333333,2.0,0.0
10176,-18502,0,5,5,0.0,0.0,0.0
10176,-18502,0,6,3,0.3333333333333333,1.0,0.0
10176,-18502,1,0,2,0.0,0.0,0.0
10176,-18502,1,1,4,0.0,0.0,0.0
10176,-18502,1,3,1,0.0,0.0,0.0
10176,-18502,1,4,4,0.0,0.0,0.0
10176,-18502,1,5,2,0.0,0.0,0.0
10176,-18502,1,6,1,0.0,0.0,0.0
10176,-18502,2,1,1,0.0,0.0,0.0
10176,-18502,2,2,1,0.0,0.0,0.0
10176,-18502,2,4,3,0.0,0.0,0.0
10176,-18502,2,5,3,0.0,0.0,0.0
10176,-18502,2,6,3,0.3333333333333333,1.0,0.0
10176,-18502,3,2,1,0.0,0.0,0.0
10176,-18502,3,4,3,0.0,0.0,0.0
10176,-18502,3,6,2,0.0,0.0,0.0
10176,-18502,4,1,1,1.0,1.0,0.0
10176,-18502,4,2,2,0.0,0.0,0.0
10176,-18502,4,3,1,0.0,0.0,0.0
10176,-18502,4,4,1,1.0,1.0,0.0
10176,-18502,4,5,2,0.0,0.0,0.0
10176,-18502,4,6,2,0.5,1.0,0.0
10176,-18502,5,0,5,0.2,1.0,0.0
10176,-18502,5,1,1,0.0,0.0,0.0
10176,-18502,5,4,2,0.0,0.0,0.0
10176,-18502,5,5,3,0.0,0.0,0.0
10176,-18502,5,6,2,0.0,0.0,0.0
10176,-18502,6,0,5,0.0,0.0,0.0
10176,-18502,6,1,4,0.0,0.0,0.0
10176,-18502,6,2,3,0.0,0.0,0.0
10176,-18502,6,3,6,0.16666666666666666,1.0,0.0
10176,-18502,6,4,2,0.0,0.0,0.0
10176,-18502,6,5,2,0.5,1.0,0.0
10176,-18502,6,6,4,0.0,0.0,0.0
10176,-18502,7,0,6,0.0,0.0,0.0
10176,-18502,7,1,5,0.2,1.0,0.0
10176,-18502,7,2,6,0.16666666666666666,1.0,0.0
10176,-18502,7,3,7,0.0,0.0,0.0
10176,-18502,7,4,8,0.125,1.0,0.0
10176,-18502,7,5,5,0.2,1.0,0.0
10176,-18502,7,6,2,0.0,0.0,0.0
10176,-18502,8,0,7,0.14285714285714285,1.0,0.0
10176,-18502,8,1,12,0.25,3.0,0.0
10176,-18502,8,2,11,0.18181818181818182,2.0,0.0
10176,-18502,8,3,4,0.75,3.0,0.0
10176,-18502,8,4,9,0.2222222222222222,2.0,0.0
10176,-18502,8,6,4,0.25,1.0,0.0
10176,-18502,9,0,13,0.07692307692307693,1.0,0.0
10176,-18502,9,1,9,0.0,0.0,0.0
10176,-18502,9,2,17,0.11764705882352941,2.0,0.0
10176,-18502,9,3,12,0.16666666666666666,2.0,0.0
10176,-18502,9,4,9,0.0,0.0,0.0
10176,-18502,9,5,8,0.125,1.0,0.0
10176,-18502,9,6,1,0.0,0.0,0.0
10176,-18502,10,0,17,0.058823529411764705,1.0,0.0
10176,-18502,10,1,12,0.16666666666666666,2.0,0.0
10176,-18502,10,2,17,0.11764705882352941,2.0,0.0
10176,-18502,10,3,13,0.07692307692307693,1.0,0.0
10176,-18502,10,4,8,0.25,2.0,0.0
10176,-18502,10,5,6,0.16666666666666666,1.0,0.0
10176,-18502,10,6,5,0.0,0.0,0.0
10176,-18502,11,0,13,0.07692307692307693,1.0,0.0
10176,-18502,11,1,12,0.0,0.0,0.0
10176,-18502,11,2,16,0.125,2.0,0.0
10176,-18502,11,3,10,0.0,0.0,0.0
10176,-18502,11,4,19,0.15789473684210525,3.0,0.0
10176,-18502,11,5,9,0.0,0.0,0.0
10176,-18502,11,6,8,0.0,0.0,0.0
10176,-18502,12,0,10,0.1,1.0,0.0
10176,-18502,12,1,15,0.06666666666666667,1.0,0.0
10176,-18502,12,2,13,0.07692307692307693,1.0,0.0
10176,-18502,12,3,13,0.07692307692307693,1.0,0.0
10176,-18502,12,4,14,0.07142857142857142,1.0,0.0
10176,-18502,12,5,7,0.14285714285714285,1.0,0.0
10176,-18502,12,6,2,0.0,0.0,0.0
10176,-18502,13,0,13,0.15384615384615385,2.0,0.0
10176,-18502,13,1,13,0.0,0.0,0.0
10176,-18502,13,2,9,0.1111111111111111,1.0,0.0
10176,-18502,13,3,11,0.8181818181818182,4.0,1.0
10176,-18502,13,4,8,0.25,2.0,0.0
10176,-18502,13,5,1,0.0,0.0,0.0
10176,-18502,13,6,2,0.0,0.0,0.0
10176,-18502,14,0,10,0.3,3.0,0.0
10176,-18502,14,1,19,0.2631578947368421,5.0,0.0
10176,-18502,14,2,16,0.0625,1.0,0.0
10176,-18502,14,3,11,0.0,0.0,0.0
10176,-18502,14,4,12,0.08333333333333333,1.0,0.0
10176,-18502,14,5,3,0.3333333333333333,1.0,0.0
10176,-18502,14,6,6,0.0,0.0,0.0
10176,-18502,15,0,9,0.0,0.0,0.0
10176,-18502,15,1,4,0.0,0.0,0.0
10176,-18502,15,2,10,0.0,0.0,0.0
10176,-18502,15,3,6,0.0,0.0,0.0
10176,-18502,15,4,9,0.1111111111111111,1.0,0.0
10176,-18502,15,5,5,0.0,0.0,0.0
10176,-18502,15,6,4,0.5,2.0,0.0
10176,-18502,16,0,9,0.1111111111111111,1.0,0.0
10176,-18502,16,1,6,0.3333333333333333,2.0,0.0
10176,-18502,16,2,6,0.3333333333333333,2.0,0.0
10176,-18502,16,3,5,0.0,0.0,0.0
10176,-18502,16,4,6,0.0,0.0,0.0
10176,-18502,16,5,7,0.14285714285714285,1.0,0.0
10176,-18502,16,6,7,0.14285714285714285,1.0,0.0
10176,-18502,17,0,10,0.0,0.0,0.0
10176,-18502,17,1,6,0.0,0.0,0.0
10176,-18502,17,2,13,0.07692307692307693,1.0,0.0
10176,-18502,17,3,9,0.2222222222222222,2.0,0.0
10176,-18502,17,4,4,0.0,0.0,0.0
10176,-18502,17,5,5,0.0,0.0,0.0
10176,-18502,17,6,4,0.0,0.0,0.0
10176,-18502,18,0,7,0.42857142857142855,3.0,0.0
10176,-18502,18,1,7,0.0,0.0,0.0
10176,-18502,18,2,5,0.2,1.0,0.0
10176,-18502,18,3,6,0.3333333333333333,2.0,0.0
10176,-18502,18,4,1,0.0,0.0,0.0
10176,-18502,18,5,7,0.14285714285714285,1.0,0.0
10176,-18502,18,6,6,0.5,3.0,0.0
10176,-18502,19,0,7,0.2857142857142857,2.0,0.0
10176,-18502,19,1,5,0.0,0.0,0.0
10176,-18502,19,2,1,0.0,0.0,0.0
10176,-18502,19,3,6,0.16666666666666666,1.0,0.0
10176,-18502,19,4,4,0.5,2.0,0.0
10176,-18502,19,5,4,0.0,0.0,0.0
10176,-18502,19,6,3,0.0,0.0,0.0
10176,-18502,20,0,3,0.3333333333333333,1.0,0.0
10176,-18502,20,1,4,0.25,1.0,0.0
10176,-18502,20,2,1,0.0,0.0,0.0
10176,-18502,20,3,3,0.3333333333333333,1.0,0.0
10176,-18502,20,4,3,1.0,3.0,0.0
10176,-18502,20,5,4,0.5,2.0,0.0
10176,-18502,20,6,4,0.5,2.0,0.0
10176,-18502,21,0,7,0.2857142857142857,2.0,0.0
10176,-18502,21,1,4,0.25,1.0,0.0
10176,-18502,21,2,4,0.0,0.0,0.0
10176,-18502,21,3,5,0.0,0.0,0.0
10176,-18502,21,4,3,0.3333333333333333,1.0,0.0
10176,-18502,21,5,2,0.0,0.0,0.0
10176,-18502,21,6,4,0.0,0.0,0.0
10176,-18502,22,0,2,0.0,0.0,0.0
10176,-18502,22,1,7,0.0,0.0,0.0
10176,-18502,22,2,5,0.2,1.0,0.0
10176,-18502,22,3,5,0.0,0.0,0.0
10176,-18502,22,4,7,0.14285714285714285,1.0,0.0
10176,-18502,22,5,5,0.2,1.0,0.0
10176,-18502,22,6,2,0.0,0.0,0.0
10176,-18502,23,0,1,1.0,1.0,0.0
10176,-18502,23,1,1,1.0,1.0,0.0
10176,-18502,23,2,6,0.16666666666666666,1.0,0.0
10176,-18502,23,3,2,1.0,2.0,0.0
10176,-18502,23,4,3,0.0,0.0,0.0
10176,-18502,23,5,1,0.0,0.0,0.0
10176,-18501,0,0,1,0.0,0.0,0.0
10176,-18501,0,1,2,0.0,0.0,0.0
10176,-18501,0,2,1,0.0,0.0,0.0
10176,-18501,0,3,10,0.4,4.0,0.0
10176,-18501,0,4,7,0.42857142857142855,3.0,0.0
10176,-18501,0,5,6,0.16666666666666666,1.0,0.0
10176,-18501,0,6,2,0.5,1.0,0.0
10176,-18501,1,0,2,0.5,1.0,0.0
10176,-18501,1,1,1,0.0,0.0,0.0
10176,-18501,1,2,1,0.0,0.0,0.0
10176,-18501,1,3,5,0.2,1.0,0.0
10176,-18501,1,4,1,0.0,0.0,0.0
10176,-18501,1,5,2,0.0,0.0,0.0
10176,-18501,1,6,1,0.0,0.0,0.0
10176,-18501,2,0,1,0.0,0.0,0.0
10176,-18501,2,1,1,0.0,0.0,0.0
10176,-18501,2,3,1,1.0,1.0,0.0
10176,-18501,2,4,2,0.0,0.0,0.0
10176,-18501,2,6,3,0.0,0.0,0.0
10176,-18501,3,0,1,1.0,1.0,0.0
10176,-18501,3,1,1,0.0,0.0,0.0
10176,-18501,3,2,1,1.0,1.0,0.0
10176,-18501,3,5,1,0.0,0.0,0.0
10176,-18501,3,6,2,0.0,0.0,0.0
10176,-18501,4,0,1,0.0,0.0,0.0
10176,-18501,4,1,1,0.0,0.0,0.0
10176,-18501,4,3,1,0.0,0.0,0.0
10176,-18501,4,4,1,0.0,0.0,0.0
10176,-18501,4,6,2,0.5,1.0,0.0
10176,-18501,5,2,1,0.0,0.0,0.0
10176,-18501,5,3,3,0.0,0.0,0.0
10176,-18501,5,4,1,0.0,0.0,0.0
10176,-18501,5,6,1,0.0,0.0,0.0
10176,-18501,6,0,1,0.0,0.0,0.0
10176,-18501,6,1,4,0.25,1.0,0.0
10176,-18501,6,2,7,0.2857142857142857,2.0,0.0
10176,-18501,6,3,6,0.0,0.0,0.0
10176,-18501,6,4,4,0.5,2.0,0.0
10176,-18501,6,6,2,0.0,0.0,0.0
10176,-18501,7,0,3,0.0,0.0,0.0
10176,-18501,7,1,5,0.2,1.0,0.0
10176,-18501,7,2,6,0.16666666666666666,1.0,0.0
10176,-18501,7,3,3,0.0,0.0,0.0
10176,-18501,7,4,2,0.5,1.0,0.0
10176,-18501,7,6,1,0.0,0.0,0.0
10176,-18501,8,0,9,0.1111111111111111,1.0,0.0
10176,-18501,8,1,6,0.16666666666666666,1.0,0.0
10176,-18501,8,2,15,0.13333333333333333,2.0,0.0
10176,-18501,8,3,7,0.14285714285714285,1.0,0.0
10176,-18501,8,4,11,0.18181818181818182,2.0,0.0
10176,-18501,8,5,4,0.0,0.0,0.0
10176,-18501,8,6,1,0.0,0.0,0.0
10176,-18501,9,0,15,0.06666666666666667,1.0,0.0
10176,-18501,9,1,13,0.23076923076923078,3.0,0.0
10176,-18501,9,2,9,0.2222222222222222,2.0,0.0
10176,-18501,9,3,13,0.07692307692307693,1.0,0.0
10176,-18501,9,4,15,0.2,3.0,0.0
10176,-18501,9,5,6,0.16666666666666666,1.0,0.0
10176,-18501,9,6,7,0.0,0.0,0.0
10176,-18501,10,0,16,0.1875,3.0,0.0
10176,-18501,10,1,14,0.21428571428571427,3.0,0.0
10176,-18501,10,2,17,0.058823529411764705,1.0,0.0
10176,-18501,10,3,22,0.09090909090909091,2.0,0.0
10176,-18501,10,4,14,0.14285714285714285,2.0,0.0
10176,-18501,10,5,4,0.0,0.0,0.0
10176,-18501,10,6,2,0.0,0.0,0.0
10176,-18501,11,0,25,0.0,0.0,0.0
10176,-18501,11,1,15,0.06666666666666667,1.0,0.0
10176,-18501,11,2,12,0.16666666666666666,2.0,0.0
10176,-18501,11,3,8,0.25,2.0,0.0
10176,-18501,11,4,13,0.07692307692307693,1.0,0.0
10176,-18501,11,5,6,0.3333333333333333,2.0,0.0
10176,-18501,11,6,4,0.0,0.0,0.0
10176,-18501,12,0,11,0.09090909090909091,1.0,0.0
10176,-18501,12,1,13,0.23076923076923078,3.0,0.0
10176,-18501,12,2,15,0.13333333333333333,2.0,0.0
10176,-18501,12,3,13,0.15384615384615385,2.0,0.0
10176,-18501,12,4,5,0.0,0.0,0.0
10176,-18501,12,5,2,0.5,1.0,0.0
10176,-18501,12,6,11,0.09090909090909091,1.0,0.0
10176,-18501,13,0,9,0.2222222222222222,2.0,0.0
10176,-18501,13,1,21,0.09523809523809523,2.0,0.0
10176,-18501,13,2,20,0.1,2.0,0.0
10176,-18501,13,3,13,0.0,0.0,0.0
10176,-18501,13,4,8,0.125,1.0,0.0
10176,-18501,13,5,8,0.0,0.0,0.0
10176,-18501,13,6,6,0.16666666666666666,1.0,0.0
10176,-18501,14,0,6,0.0,0.0,0.0
10176,-18501,14,1,9,0.2222222222222222,2.0,0.0
10176,-18501,14,2,10,0.1,1.0,0.0
10176,-18501,14,3,16,0.25,4.0,0.0
10176,-18501,14,4,13,0.15384615384615385,2.0,0.0
10176,-18501,14,5,5,0.2,1.0,0.0
10176,-18501,14,6,6,0.0,0.0,0.0
10176,-18501,15,0,5,0.4,2.0,0.0
10176,-18501,15,1,11,0.18181818181818182,2.0,0.0
10176,-18501,15,2,6,0.3333333333333333,2.0,0.0
10176,-18501,15,3,6,0.3333333333333333,2.0,0.0
10176,-18501,15,4,6,0.16666666666666666,1.0,0.0
10176,-18501,15,5,4,0.5,2.0,0.0
10176,-18501,15,6,4,0.0,0.0,0.0
10176,-18501,16,0,7,0.0,0.0,0.0
10176,-18501,16,1,6,0.16666666666666666,1.0,0.0
10176,-18501,16,2,9,0.1111111111111111,1.0,0.0
10176,-18501,16,3,9,0.2222222222222222,2.0,0.0
10176,-18501,16,4,12,0.25,3.0,0.0
10176,-18501,16,5,7,0.14285714285714285,1.0,0.0
10176,-18501,16,6,2,0.0,0.0,0.0
10176,-18501,17,0,9,0.0,0.0,0.0
10176,-18501,17,1,2,0.5,1.0,0.0
10176,-18501,17,2,7,0.42857142857142855,3.0,0.0
10176,-18501,17,3,6,0.16666666666666666,1.0,0.0
10176,-18501,17,4,8,0.25,2.0,0.0
10176,-18501,17,5,4,1.0,4.0,0.0
10176,-18501,17,6,5,0.2,1.0,0.0
10176,-18501,18,0,8,0.375,3.0,0.0
10176,-18501,18,1,6,0.3333333333333333,2.0,0.0
10176,-18501,18,2,5,0.4,2.0,0.0
10176,-18501,18,3,5,0.6,3.0,0.0
10176,-18501,18,4,4,0.0,0.0,0.0
10176,-18501,18,5,5,0.2,1.0,0.0
10176,-18501,18,6,8,0.125,1.0,0.0
10176,-18501,19,0,4,0.5,2.0,0.0
10176,-18501,19,1,4,0.5,2.0,0.0
10176,-18501,19,2,6,0.3333333333333333,2.0,0.0
10176,-18501,19,3,5,0.4,2.0,0.0
10176,-18501,19,4,3,0.0,0.0,0.0
10176,-18501,19,5,2,0.0,0.0,0.0
10176,-18501,19,6,1,1.0,1.0,0.0
10176,-18501,20,0,6,0.16666666666666666,1.0,0.0
10176,-18501,20,1,3,0.0,0.0,0.0
10176,-18501,20,2,2,0.5,1.0,0.0
10176,-18501,20,3,8,0.625,5.0,0.0
10176,-18501,20,4,6,0.16666666666666666,1.0,0.0
10176,-18501,20,5,4,0.25,1.0,0.0
10176,-18501,20,6,3,0.3333333333333333,1.0,0.0
10176,-18501,21,0,4,0.25,1.0,0.0
10176,-18501,21,1,8,0.25,2.0,0.0
10176,-18501,21,2,4,0.0,0.0,0.0
10176,-18501,21,3,3,0.0,0.0,0.0
10176,-18501,21,4,2,1.0,2.0,0.0
10176,-18501,21,5,6,0.16666666666666666,1.0,0.0
10176,-18501,21,6,2,0.0,0.0,0.0
10176,-18501,22,0,4,0.0,0.0,0.0
10176,-18501,22,1,2,1.0,2.0,0.0
10176,-18501,22,2,2,0.0,0.0,0.0
10176,-18501,22,3,5,0.8,4.0,0.0
10176,-18501,22,4,6,0.16666666666666666,1.0,0.0
10176,-18501,22,5,4,0.0,0.0,0.0
10176,-18501,22,6,7,0.0,0.0,0.0
10176,-18501,23,1,3,0.0,0.0,0.0
10176,-18501,23,2,6,0.16666666666666666,1.0,0.0
10176,-18501,23,3,5,0.4,2.0,0.0
10176,-18501,23,4,7,0.2857142857142857,2.0,0.0
10176,-18501,23,5,2,0.5,1.0,0.0
10176,-18501,23,6,1,0.0,0.0,0.0
10176,-18500,0,1,3,0.0,0.0,0.0
10176,-18500,0,2,1,0.0,0.0,0.0
10176,-18500,0,4,3,0.0,0.0,0.0
10176,-18500,0,5,2,1.0,2.0,0.0
10176,-18500,1,6,1,0.0,0.0,0.0
10176,-18500,2,2,1,0.0,0.0,0.0
10176,-18500,2,3,1,0.0,0.0,0.0
10176,-18500,2,4,1,0.0,0.0,0.0
10176,-18500,2,6,1,1.0,1.0,0.0
10176,-18500,3,4,1,0.0,0.0,0.0
10176,-18500,4,2,1,0.0,0.0,0.0
10176,-18500,4,5,1,0.0,0.0,0.0
10176,-18500,5,0,2,2.0,4.0,0.0
10176,-18500,5,3,1,1.0,1.0,0.0
10176,-18500,6,6,1,0.0,0.0,0.0
10176,-18500,7,3,1,1.0,1.0,0.0
10176,-18500,7,4,3,0.6666666666666666,2.0,0.0
10176,-18500,7,5,1,0.0,0.0,0.0
10176,-18500,8,1,1,0.0,0.0,0.0
10176,-18500,8,2,1,0.0,0.0,0.0
10176,-18500,8,4,2,0.5,1.0,0.0
10176,-18500,8,5,1,1.0,1.0,0.0
10176,-18500,9,0,1,0.0,0.0,0.0
10176,-18500,9,1,3,0.0,0.0,0.0
10176,-18500,9,3,1,0.0,0.0,0.0
10176,-18500,9,4,2,0.0,0.0,0.0
10176,-18500,9,5,1,0.0,0.0,0.0
10176,-18500,9,6,4,0.0,0.0,0.0
10176,-18500,10,0,1,0.0,0.0,0.0
10176,-18500,10,1,1,1.0,1.0,0.0
10176,-18500,10,2,2,0.0,0.0,0.0
10176,-18500,10,3,1,0.0,0.0,0.0
10176,-18500,10,4,3,0.0,0.0,0.0
10176,-18500,10,6,1,1.0,1.0,0.0
10176,-18500,11,0,2,0.0,0.0,0.0
10176,-18500,11,1,4,0.25,1.0,0.0
10176,-18500,11,2,3,0.0,0.0,0.0
10176,-18500,11,3,4,0.0,0.0,0.0
10176,-18500,11,4,1,0.0,0.0,0.0
10176,-18500,11,5,1,0.0,0.0,0.0
10176,-18500,12,0,4,0.25,1.0,0.0
10176,-18500,12,1,2,0.0,0.0,0.0
10176,-18500,12,2,5,0.4,2.0,0.0
10176,-18500,12,3,1,0.0,0.0,0.0
10176,-18500,12,4,5,0.2,1.0,0.0
10176,-18500,12,5,3,0.0,0.0,0.0
10176,-18500,12,6,1,0.0,0.0,0.0
10176,-18500,13,0,2,0.0,0.0,0.0
10176,-18500,13,1,1,0.0,0.0,0.0
10176,-18500,13,2,7,0.2857142857142857,2.0,0.0
10176,-18500,13,3,2,0.5,1.0,0.0
10176,-18500,13,4,1,0.0,0.0,0.0
10176,-18500,13,5,5,0.2,1.0,0.0
10176,-18500,13,6,1,0.0,0.0,0.0
10176,-18500,14,0,4,0.25,1.0,0.0
10176,-18500,14,1,1,0.0,0.0,0.0
10176,-18500,14,2,3,0.0,0.0,0.0
10176,-18500,14,3,3,0.3333333333333333,1.0,0.0
10176,-18500,14,4,4,0.25,1.0,0.0
10176,-18500,14,5,1,0.0,0.0,0.0
10176,-18500,14,6,1,1.0,1.0,0.0
10176,-18500,15,0,1,0.0,0.0,0.0
10176,-18500,15,1,3,0.3333333333333333,1.0,0.0
10176,-18500,15,2,2,0.0,0.0,0.0
10176,-18500,15,5,1,0.0,0.0,0.0
10176,-18500,15,6,1,0.0,0.0,0.0
10176,-18500,16,1,3,0.0,0.0,0.0
10176,-18500,16,2,3,0.3333333333333333,1.0,0.0
10176,-18500,16,3,3,0.3333333333333333,1.0,0.0
10176,-18500,16,4,1,1.0,1.0,0.0
10176,-18500,16,5,1,0.0,0.0,0.0
10176,-18500,16,6,2,0.0,0.0,0.0
10176,-18500,17,0,2,0.5,1.0,0.0
10176,-18500,17,2,5,0.8,4.0,0.0
10176,-18500,17,3,4,0.5,2.0,0.0
10176,-18500,17,4,2,0.0,0.0,0.0
10176,-18500,17,6,2,0.0,0.0,0.0
10176,-18500,18,0,2,0.5,1.0,0.0
10176,-18500,18,1,2,0.0,0.0,0.0
10176,-18500,18,2,2,0.5,1.0,0.0
10176,-18500,18,3,2,0.0,0.0,0.0
10176,-18500,18,5,2,0.0,0.0,0.0
10176,-18500,18,6,2,1.0,2.0,0.0
10176,-18500,19,0,1,0.0,0.0,0.0
10176,-18500,19,3,1,0.0,0.0,0.0
10176,-18500,19,5,1,0.0,0.0,0.0
10176,-18500,19,6,3,0.0,0.0,0.0
10176,-18500,20,0,2,0.0,0.0,0.0
10176,-18500,20,1,1,0.0,0.0,0.0
10176,-18500,20,3,1,4.0,4.0,0.0
10176,-18500,20,5,2,0.0,0.0,0.0
10176,-18500,20,6,3,0.0,0.0,0.0
10176,-18500,21,0,2,0.5,1.0,0.0
10176,-18500,21,4,1,0.0,0.0,0.0
10176,-18500,22,1,1,0.0,0.0,0.0
10176,-18500,22,2,1,0.0,0.0,0.0
10176,-18500,22,4,3,0.0,0.0,0.0
10176,-18500,22,6,1,0.0,0.0,0.0
10176,-18500,23,1,1,0.0,0.0,0.0
10176,-18500,23,3,2,0.5,1.0,0.0
10176,-18500,23,4,1,0.0,0.0,0.0
10176,-18500,23,6,1,0.0,0.0,0.0
10176,-18499,6,1,1,0.0,0.0,0.0
10176,-18489,8,1,1,0.0,0.0,0.0
10177,-18504,0,3,1,0.0,0.0,0.0
10177,-18504,0,4,1,0.0,0.0,0.0
10177,-18504,0,5,1,0.0,0.0,0.0
10177,-18504,0,6,3,0.3333333333333333,1.0,0.0
10177,-18504,1,4,1,1.0,1.0,0.0
10177,-18504,1,5,1,0.0,0.0,0.0
10177,-18504,2,1,1,0.0,0.0,0.0
10177,-18504,2,3,1,0.0,0.0,0.0
10177,-18504,2,6,1,0.0,0.0,0.0
10177,-18504,5,3,1,0.0,0.0,0.0
10177,-18504,5,6,1,1.0,1.0,0.0
10177,-18504,7,1,1,0.0,0.0,0.0
10177,-18504,7,3,2,0.5,1.0,0.0
10177,-18504,8,0,3,0.3333333333333333,1.0,0.0
10177,-18504,8,1,3,0.3333333333333333,1.0,0.0
10177,-18504,8,2,2,0.0,0.0,0.0
10177,-18504,8,3,2,0.5,1.0,0.0
10177,-18504,8,4,1,0.0,0.0,0.0
10177,-18504,8,6,1,1.0,1.0,0.0
10177,-18504,9,0,4,0.0,0.0,0.0
10177,-18504,9,1,3,0.0,0.0,0.0
10177,-18504,9,2,1,0.0,0.0,0.0
10177,-18504,9,4,1,0.0,0.0,0.0
10177,-18504,9,5,1,0.0,0.0,0.0
10177,-18504,9,6,1,0.0,0.0,0.0
10177,-18504,10,0,2,0.0,0.0,0.0
10177,-18504,10,1,1,0.0,0.0,0.0
10177,-18504,10,2,1,0.0,0.0,0.0
10177,-18504,10,3,3,0.6666666666666666,2.0,0.0
10177,-18504,10,4,1,1.0,1.0,0.0
10177,-18504,10,6,1,0.0,0.0,0.0
10177,-18504,11,2,1,0.0,0.0,0.0
10177,-18504,11,4,3,0.3333333333333333,1.0,0.0
10177,-18504,11,5,1,0.0,0.0,0.0
10177,-18504,12,0,4,0.25,1.0,0.0
10177,-18504,12,1,1,0.0,0.0,0.0
10177,-18504,12,2,1,0.0,0.0,0.0
10177,-18504,12,3,4,0.25,1.0,0.0
10177,-18504,12,4,3,0.0,0.0,0.0
10177,-18504,12,5,2,0.5,1.0,0.0
10177,-18504,12,6,2,0.5,1.0,0.0
10177,-18504,13,0,1,0.0,0.0,0.0
10177,-18504,13,1,3,0.0,0.0,0.0
10177,-18504,13,2,4,0.25,1.0,0.0
10177,-18504,13,4,2,0.0,0.0,0.0
10177,-18504,13,6,2,0.0,0.0,0.0
10177,-18504,14,0,1,0.0,0.0,0.0
10177,-18504,14,1,2,0.0,0.0,0.0
10177,-18504,14,2,3,0.0,0.0,0.0
10177,-18504,14,3,4,0.25,1.0,0.0
10177,-18504,14,4,1,0.0,0.0,0.0
10177,-18504,14,6,1,0.0,0.0,0.0
10177,-18504,15,0,1,1.0,1.0,0.0
10177,-18504,15,1,2,0.5,1.0,0.0
10177,-18504,15,2,4,0.0,0.0,0.0
10177,-18504,15,3,3,0.3333333333333333,1.0,0.0
10177,-18504,15,4,1,0.0,0.0,0.0
10177,-18504,15,5,2,0.0,0.0,0.0
10177,-18504,16,1,3,1.0,3.0,0.0
10177,-18504,16,2,1,1.0,1.0,0.0
10177,-18504,16,3,1,0.0,0.0,0.0
10177,-18504,16,5,3,0.3333333333333333,1.0,0.0
10177,-18504,16,6,1,0.0,0.0,0.0
10177,-18504,17,2,2,0.5,1.0,0.0
10177,-18504,17,3,5,0.4,2.0,0.0
10177,-18504,17,4,1,0.0,0.0,0.0
10177,-18504,17,5,1,0.0,0.0,0.0
